[2014-07-29 00:00:01] {'num':3,'time':'1406563201'}
[2014-07-29 15:00:06] {'num':8,'time':'1406617206'}
[2014-07-29 15:01:06] {'num':8,'time':'1406617266'}
[2014-07-29 15:02:06] {'num':8,'time':'1406617326'}
[2014-07-29 15:03:06] {'num':8,'time':'1406617386'}
[2014-07-29 15:04:06] {'num':8,'time':'1406617446'}
[2014-07-29 15:05:06] {'num':7,'time':'1406617506'}
[2014-07-29 15:06:06] {'num':7,'time':'1406617566'}
[2014-07-29 15:07:06] {'num':8,'time':'1406617626'}
[2014-07-29 15:08:06] {'num':8,'time':'1406617686'}
[2014-07-29 15:09:06] {'num':8,'time':'1406617746'}
[2014-07-29 15:10:06] {'num':8,'time':'1406617806'}
[2014-07-29 15:11:07] {'num':7,'time':'1406617867'}
[2014-07-29 15:12:07] {'num':8,'time':'1406617927'}
[2014-07-29 15:13:07] {'num':8,'time':'1406617987'}
[2014-07-29 15:14:07] {'num':8,'time':'1406618047'}
[2014-07-29 15:15:07] {'num':8,'time':'1406618107'}
[2014-07-29 15:16:07] {'num':7,'time':'1406618167'}
[2014-07-29 15:17:07] {'num':7,'time':'1406618227'}
[2014-07-29 15:18:07] {'num':6,'time':'1406618287'}
[2014-07-29 15:19:07] {'num':6,'time':'1406618347'}
[2014-07-29 15:20:07] {'num':6,'time':'1406618407'}
[2014-07-29 15:21:07] {'num':7,'time':'1406618467'}
[2014-07-29 15:22:07] {'num':7,'time':'1406618527'}
[2014-07-29 15:23:07] {'num':6,'time':'1406618587'}
[2014-07-29 15:24:07] {'num':6,'time':'1406618647'}
[2014-07-29 15:25:07] {'num':6,'time':'1406618707'}
[2014-07-29 15:26:07] {'num':7,'time':'1406618767'}
[2014-07-29 15:27:07] {'num':6,'time':'1406618827'}
[2014-07-29 15:28:07] {'num':6,'time':'1406618887'}
[2014-07-29 15:29:07] {'num':6,'time':'1406618947'}
[2014-07-29 15:30:07] {'num':6,'time':'1406619007'}
[2014-07-29 15:31:07] {'num':7,'time':'1406619067'}
[2014-07-29 15:32:07] {'num':7,'time':'1406619127'}
[2014-07-29 15:33:07] {'num':7,'time':'1406619187'}
[2014-07-29 15:34:07] {'num':7,'time':'1406619247'}
[2014-07-29 15:35:07] {'num':7,'time':'1406619307'}
[2014-07-29 15:36:07] {'num':7,'time':'1406619367'}
[2014-07-29 15:37:07] {'num':7,'time':'1406619427'}
[2014-07-29 15:38:07] {'num':6,'time':'1406619487'}
[2014-07-29 15:39:07] {'num':5,'time':'1406619547'}
[2014-07-29 15:40:07] {'num':6,'time':'1406619607'}
[2014-07-29 15:41:07] {'num':6,'time':'1406619667'}
[2014-07-29 15:42:07] {'num':6,'time':'1406619727'}
[2014-07-29 15:43:07] {'num':5,'time':'1406619787'}
[2014-07-29 15:44:07] {'num':6,'time':'1406619847'}
[2014-07-29 15:45:07] {'num':6,'time':'1406619907'}
[2014-07-29 15:46:07] {'num':7,'time':'1406619967'}
[2014-07-29 15:47:07] {'num':6,'time':'1406620027'}
[2014-07-29 15:48:07] {'num':7,'time':'1406620087'}
[2014-07-29 15:49:07] {'num':6,'time':'1406620147'}
[2014-07-29 15:50:07] {'num':7,'time':'1406620207'}
[2014-07-29 15:51:07] {'num':6,'time':'1406620267'}
[2014-07-29 15:52:07] {'num':6,'time':'1406620327'}
[2014-07-29 15:53:07] {'num':6,'time':'1406620387'}
[2014-07-29 15:54:07] {'num':5,'time':'1406620447'}
[2014-07-29 15:55:07] {'num':5,'time':'1406620507'}
[2014-07-29 15:56:07] {'num':6,'time':'1406620567'}
[2014-07-29 15:57:07] {'num':5,'time':'1406620627'}
[2014-07-29 15:58:07] {'num':6,'time':'1406620687'}
[2014-07-29 15:59:07] {'num':6,'time':'1406620747'}
[2014-07-29 16:00:07] {'num':6,'time':'1406620807'}
[2014-07-29 16:01:07] {'num':6,'time':'1406620867'}
[2014-07-29 16:02:07] {'num':6,'time':'1406620927'}
[2014-07-29 16:03:07] {'num':6,'time':'1406620987'}
[2014-07-29 16:04:07] {'num':5,'time':'1406621047'}
[2014-07-29 16:05:07] {'num':6,'time':'1406621107'}
[2014-07-29 16:06:07] {'num':6,'time':'1406621167'}
[2014-07-29 16:07:07] {'num':7,'time':'1406621227'}
[2014-07-29 16:08:07] {'num':7,'time':'1406621287'}
[2014-07-29 16:09:07] {'num':8,'time':'1406621347'}
[2014-07-29 16:10:07] {'num':8,'time':'1406621407'}
[2014-07-29 16:11:07] {'num':9,'time':'1406621467'}
[2014-07-29 16:12:07] {'num':9,'time':'1406621527'}
[2014-07-29 16:13:07] {'num':9,'time':'1406621587'}
[2014-07-29 16:14:07] {'num':9,'time':'1406621647'}
[2014-07-29 16:15:07] {'num':9,'time':'1406621707'}
[2014-07-29 16:16:07] {'num':9,'time':'1406621767'}
[2014-07-29 16:17:07] {'num':9,'time':'1406621827'}
[2014-07-29 16:18:07] {'num':8,'time':'1406621887'}
[2014-07-29 16:19:07] {'num':9,'time':'1406621947'}
[2014-07-29 16:20:07] {'num':9,'time':'1406622007'}
[2014-07-29 16:21:07] {'num':10,'time':'1406622067'}
[2014-07-29 16:22:07] {'num':10,'time':'1406622127'}
[2014-07-29 16:23:07] {'num':11,'time':'1406622187'}
[2014-07-29 16:24:07] {'num':12,'time':'1406622247'}
[2014-07-29 16:25:07] {'num':12,'time':'1406622307'}
[2014-07-29 16:26:08] {'num':11,'time':'1406622368'}
[2014-07-29 16:27:08] {'num':11,'time':'1406622428'}
[2014-07-29 16:28:08] {'num':11,'time':'1406622488'}
[2014-07-29 16:29:08] {'num':12,'time':'1406622548'}
[2014-07-29 16:30:08] {'num':12,'time':'1406622608'}
[2014-07-29 16:31:08] {'num':13,'time':'1406622668'}
[2014-07-29 16:32:08] {'num':13,'time':'1406622728'}
[2014-07-29 16:33:08] {'num':12,'time':'1406622788'}
[2014-07-29 16:34:08] {'num':13,'time':'1406622848'}
[2014-07-29 16:35:08] {'num':13,'time':'1406622908'}
[2014-07-29 16:36:08] {'num':12,'time':'1406622968'}
[2014-07-29 16:37:08] {'num':13,'time':'1406623028'}
[2014-07-29 16:38:08] {'num':12,'time':'1406623088'}
[2014-07-29 16:39:08] {'num':13,'time':'1406623148'}
[2014-07-29 16:40:08] {'num':13,'time':'1406623208'}
[2014-07-29 16:41:08] {'num':14,'time':'1406623268'}
[2014-07-29 16:42:08] {'num':14,'time':'1406623328'}
[2014-07-29 16:43:08] {'num':14,'time':'1406623388'}
[2014-07-29 16:44:08] {'num':14,'time':'1406623448'}
[2014-07-29 16:45:08] {'num':14,'time':'1406623508'}
[2014-07-29 16:46:08] {'num':14,'time':'1406623568'}
[2014-07-29 16:47:08] {'num':15,'time':'1406623628'}
[2014-07-29 16:48:08] {'num':15,'time':'1406623688'}
[2014-07-29 16:49:08] {'num':14,'time':'1406623748'}
[2014-07-29 16:50:08] {'num':13,'time':'1406623808'}
[2014-07-29 16:51:08] {'num':13,'time':'1406623868'}
[2014-07-29 16:52:08] {'num':14,'time':'1406623928'}
[2014-07-29 16:53:08] {'num':14,'time':'1406623988'}
[2014-07-29 16:54:08] {'num':14,'time':'1406624048'}
[2014-07-29 16:55:08] {'num':14,'time':'1406624108'}
[2014-07-29 16:56:08] {'num':14,'time':'1406624168'}
[2014-07-29 16:57:08] {'num':12,'time':'1406624228'}
[2014-07-29 16:58:08] {'num':12,'time':'1406624288'}
[2014-07-29 16:59:08] {'num':13,'time':'1406624348'}
[2014-07-29 17:00:08] {'num':13,'time':'1406624408'}
[2014-07-29 17:01:08] {'num':13,'time':'1406624468'}
[2014-07-29 17:02:08] {'num':12,'time':'1406624528'}
[2014-07-29 17:03:08] {'num':11,'time':'1406624588'}
[2014-07-29 17:04:08] {'num':12,'time':'1406624648'}
[2014-07-29 17:05:08] {'num':13,'time':'1406624708'}
[2014-07-29 17:06:08] {'num':14,'time':'1406624768'}
[2014-07-29 17:07:08] {'num':14,'time':'1406624828'}
[2014-07-29 17:08:08] {'num':15,'time':'1406624888'}
[2014-07-29 17:09:08] {'num':15,'time':'1406624948'}
[2014-07-29 17:10:08] {'num':14,'time':'1406625008'}
[2014-07-29 17:11:08] {'num':14,'time':'1406625068'}
[2014-07-29 17:12:08] {'num':15,'time':'1406625128'}
[2014-07-29 17:13:08] {'num':15,'time':'1406625188'}
[2014-07-29 17:14:09] {'num':14,'time':'1406625249'}
[2014-07-29 17:15:09] {'num':14,'time':'1406625309'}
[2014-07-29 17:16:09] {'num':13,'time':'1406625369'}
[2014-07-29 17:17:09] {'num':14,'time':'1406625429'}
[2014-07-29 17:18:09] {'num':14,'time':'1406625489'}
[2014-07-29 17:19:09] {'num':15,'time':'1406625549'}
[2014-07-29 17:20:09] {'num':14,'time':'1406625609'}
[2014-07-29 17:21:09] {'num':15,'time':'1406625669'}
[2014-07-29 17:22:09] {'num':15,'time':'1406625729'}
[2014-07-29 17:23:09] {'num':15,'time':'1406625789'}
[2014-07-29 17:24:09] {'num':13,'time':'1406625849'}
[2014-07-29 17:28:50] {'num':0,'time':'1406626130'}
[2014-07-29 17:29:50] {'num':0,'time':'1406626190'}
[2014-07-29 17:30:50] {'num':0,'time':'1406626250'}
[2014-07-29 17:31:50] {'num':0,'time':'1406626310'}
[2014-07-29 17:34:38] {'num':0,'time':'1406626478'}
[2014-07-29 17:35:38] {'num':0,'time':'1406626538'}
[2014-07-29 17:36:38] {'num':0,'time':'1406626598'}
[2014-07-29 17:37:38] {'num':0,'time':'1406626658'}
[2014-07-29 17:38:38] {'num':0,'time':'1406626718'}
[2014-07-29 17:39:38] {'num':2,'time':'1406626778'}
[2014-07-29 17:43:29] {'num':2,'time':'1406627009'}
[2014-07-29 17:44:29] {'num':4,'time':'1406627069'}
[2014-07-29 17:45:29] {'num':7,'time':'1406627129'}
[2014-07-29 17:46:29] {'num':8,'time':'1406627189'}
[2014-07-29 17:47:29] {'num':8,'time':'1406627249'}
[2014-07-29 17:48:29] {'num':8,'time':'1406627309'}
[2014-07-29 17:49:29] {'num':8,'time':'1406627369'}
[2014-07-29 17:52:36] {'num':1,'time':'1406627556'}
[2014-07-29 17:53:36] {'num':4,'time':'1406627616'}
[2014-07-29 17:54:36] {'num':7,'time':'1406627676'}
[2014-07-29 17:55:36] {'num':7,'time':'1406627736'}
[2014-07-29 17:56:36] {'num':7,'time':'1406627796'}
[2014-07-29 17:57:36] {'num':7,'time':'1406627856'}
[2014-07-29 17:58:36] {'num':7,'time':'1406627916'}
[2014-07-29 17:59:36] {'num':7,'time':'1406627976'}
[2014-07-29 18:00:36] {'num':6,'time':'1406628036'}
[2014-07-29 18:01:36] {'num':6,'time':'1406628096'}
[2014-07-29 18:02:36] {'num':6,'time':'1406628156'}
[2014-07-29 18:03:36] {'num':7,'time':'1406628216'}
[2014-07-29 18:04:36] {'num':7,'time':'1406628276'}
[2014-07-29 18:05:36] {'num':7,'time':'1406628336'}
[2014-07-29 18:06:36] {'num':7,'time':'1406628396'}
[2014-07-29 18:07:36] {'num':9,'time':'1406628456'}
[2014-07-29 18:08:36] {'num':9,'time':'1406628516'}
[2014-07-29 18:09:36] {'num':10,'time':'1406628576'}
[2014-07-29 18:10:36] {'num':8,'time':'1406628636'}
[2014-07-29 18:11:36] {'num':12,'time':'1406628696'}
[2014-07-29 18:12:36] {'num':13,'time':'1406628756'}
[2014-07-29 18:13:36] {'num':13,'time':'1406628816'}
[2014-07-29 18:14:36] {'num':13,'time':'1406628876'}
[2014-07-29 18:15:36] {'num':13,'time':'1406628936'}
[2014-07-29 18:16:36] {'num':13,'time':'1406628996'}
[2014-07-29 18:17:36] {'num':13,'time':'1406629056'}
[2014-07-29 18:18:36] {'num':13,'time':'1406629116'}
[2014-07-29 18:19:36] {'num':13,'time':'1406629176'}
[2014-07-29 18:20:36] {'num':13,'time':'1406629236'}
[2014-07-29 18:21:36] {'num':13,'time':'1406629296'}
[2014-07-29 18:22:36] {'num':12,'time':'1406629356'}
[2014-07-29 18:23:36] {'num':13,'time':'1406629416'}
[2014-07-29 18:24:36] {'num':12,'time':'1406629476'}
[2014-07-29 18:25:36] {'num':13,'time':'1406629536'}
[2014-07-29 18:26:36] {'num':13,'time':'1406629596'}
[2014-07-29 18:27:36] {'num':13,'time':'1406629656'}
[2014-07-29 18:28:36] {'num':13,'time':'1406629716'}
[2014-07-29 18:29:36] {'num':13,'time':'1406629776'}
[2014-07-29 18:30:36] {'num':13,'time':'1406629836'}
[2014-07-29 18:31:36] {'num':13,'time':'1406629896'}
[2014-07-29 18:32:36] {'num':12,'time':'1406629956'}
[2014-07-29 18:33:36] {'num':11,'time':'1406630016'}
[2014-07-29 18:34:36] {'num':12,'time':'1406630076'}
[2014-07-29 18:35:36] {'num':12,'time':'1406630136'}
[2014-07-29 18:36:36] {'num':12,'time':'1406630196'}
[2014-07-29 18:37:36] {'num':12,'time':'1406630256'}
[2014-07-29 18:38:36] {'num':12,'time':'1406630316'}
[2014-07-29 18:39:36] {'num':12,'time':'1406630376'}
[2014-07-29 18:40:36] {'num':12,'time':'1406630436'}
[2014-07-29 18:41:36] {'num':11,'time':'1406630496'}
[2014-07-29 18:42:36] {'num':11,'time':'1406630556'}
[2014-07-29 18:43:36] {'num':10,'time':'1406630616'}
[2014-07-29 18:44:36] {'num':10,'time':'1406630676'}
[2014-07-29 18:45:36] {'num':10,'time':'1406630736'}
[2014-07-29 18:46:36] {'num':10,'time':'1406630796'}
[2014-07-29 18:47:36] {'num':10,'time':'1406630856'}
[2014-07-29 18:48:36] {'num':10,'time':'1406630916'}
[2014-07-29 18:49:36] {'num':9,'time':'1406630976'}
[2014-07-29 18:50:47] {'num':9,'time':'1406631047'}
[2014-07-29 18:51:47] {'num':9,'time':'1406631107'}
[2014-07-29 18:52:47] {'num':9,'time':'1406631167'}
[2014-07-29 18:53:47] {'num':9,'time':'1406631227'}
[2014-07-29 18:54:47] {'num':9,'time':'1406631287'}
[2014-07-29 18:55:47] {'num':9,'time':'1406631347'}
[2014-07-29 18:56:47] {'num':9,'time':'1406631407'}
[2014-07-29 18:57:47] {'num':9,'time':'1406631467'}
[2014-07-29 18:58:47] {'num':9,'time':'1406631527'}
[2014-07-29 18:59:47] {'num':9,'time':'1406631587'}
[2014-07-29 19:00:47] {'num':9,'time':'1406631647'}
[2014-07-29 19:01:47] {'num':9,'time':'1406631707'}
[2014-07-29 19:02:47] {'num':7,'time':'1406631767'}
[2014-07-29 19:03:47] {'num':7,'time':'1406631827'}
[2014-07-29 19:04:47] {'num':6,'time':'1406631887'}
[2014-07-29 19:05:47] {'num':6,'time':'1406631947'}
[2014-07-29 19:06:47] {'num':6,'time':'1406632007'}
[2014-07-29 19:07:47] {'num':6,'time':'1406632067'}
[2014-07-29 19:08:47] {'num':6,'time':'1406632127'}
[2014-07-29 19:09:47] {'num':6,'time':'1406632187'}
[2014-07-29 19:10:47] {'num':6,'time':'1406632247'}
[2014-07-29 19:11:47] {'num':6,'time':'1406632307'}
[2014-07-29 19:12:47] {'num':6,'time':'1406632367'}
[2014-07-29 19:13:47] {'num':6,'time':'1406632427'}
[2014-07-29 19:14:47] {'num':6,'time':'1406632487'}
[2014-07-29 19:15:47] {'num':6,'time':'1406632547'}
[2014-07-29 19:16:47] {'num':6,'time':'1406632607'}
[2014-07-29 19:17:47] {'num':6,'time':'1406632667'}
[2014-07-29 19:18:47] {'num':6,'time':'1406632727'}
[2014-07-29 19:19:47] {'num':6,'time':'1406632787'}
[2014-07-29 19:20:47] {'num':6,'time':'1406632847'}
[2014-07-29 19:21:47] {'num':6,'time':'1406632907'}
[2014-07-29 19:22:47] {'num':6,'time':'1406632967'}
[2014-07-29 19:23:47] {'num':6,'time':'1406633027'}
[2014-07-29 19:24:47] {'num':6,'time':'1406633087'}
[2014-07-29 19:25:47] {'num':6,'time':'1406633147'}
[2014-07-29 19:26:47] {'num':6,'time':'1406633207'}
[2014-07-29 19:27:47] {'num':6,'time':'1406633267'}
[2014-07-29 19:28:47] {'num':6,'time':'1406633327'}
[2014-07-29 19:29:47] {'num':6,'time':'1406633387'}
[2014-07-29 19:30:47] {'num':6,'time':'1406633447'}
[2014-07-29 19:31:47] {'num':6,'time':'1406633507'}
[2014-07-29 19:32:47] {'num':6,'time':'1406633567'}
[2014-07-29 19:33:47] {'num':6,'time':'1406633627'}
[2014-07-29 19:34:47] {'num':6,'time':'1406633687'}
[2014-07-29 19:35:47] {'num':6,'time':'1406633747'}
[2014-07-29 19:36:48] {'num':6,'time':'1406633808'}
[2014-07-29 19:37:48] {'num':5,'time':'1406633868'}
[2014-07-29 19:38:48] {'num':7,'time':'1406633928'}
[2014-07-29 19:39:48] {'num':7,'time':'1406633988'}
[2014-07-29 19:40:48] {'num':8,'time':'1406634048'}
[2014-07-29 19:41:48] {'num':9,'time':'1406634108'}
[2014-07-29 19:42:48] {'num':9,'time':'1406634168'}
[2014-07-29 19:43:48] {'num':10,'time':'1406634228'}
[2014-07-29 19:44:48] {'num':10,'time':'1406634288'}
[2014-07-29 19:45:48] {'num':9,'time':'1406634348'}
[2014-07-29 19:46:48] {'num':10,'time':'1406634408'}
[2014-07-29 19:47:48] {'num':11,'time':'1406634468'}
[2014-07-29 19:48:48] {'num':10,'time':'1406634528'}
[2014-07-29 19:49:48] {'num':10,'time':'1406634588'}
[2014-07-29 19:50:49] {'num':10,'time':'1406634649'}
[2014-07-29 19:51:49] {'num':10,'time':'1406634709'}
[2014-07-29 19:52:49] {'num':9,'time':'1406634769'}
[2014-07-29 19:53:49] {'num':10,'time':'1406634829'}
[2014-07-29 19:54:49] {'num':10,'time':'1406634889'}
[2014-07-29 19:55:49] {'num':10,'time':'1406634949'}
[2014-07-29 19:56:49] {'num':9,'time':'1406635009'}
[2014-07-29 19:57:49] {'num':10,'time':'1406635069'}
[2014-07-29 19:58:49] {'num':10,'time':'1406635129'}
[2014-07-29 19:59:49] {'num':10,'time':'1406635189'}
[2014-07-29 20:00:49] {'num':10,'time':'1406635249'}
[2014-07-29 20:01:49] {'num':8,'time':'1406635309'}
[2014-07-29 20:02:49] {'num':8,'time':'1406635369'}
[2014-07-29 20:03:49] {'num':8,'time':'1406635429'}
[2014-07-29 20:04:49] {'num':9,'time':'1406635489'}
[2014-07-29 20:05:49] {'num':8,'time':'1406635549'}
[2014-07-29 20:06:49] {'num':7,'time':'1406635609'}
[2014-07-29 20:07:49] {'num':6,'time':'1406635669'}
[2014-07-29 20:08:49] {'num':7,'time':'1406635729'}
[2014-07-29 20:09:49] {'num':7,'time':'1406635789'}
[2014-07-29 20:10:49] {'num':7,'time':'1406635849'}
[2014-07-29 20:11:49] {'num':6,'time':'1406635909'}
[2014-07-29 20:12:49] {'num':7,'time':'1406635969'}
[2014-07-29 20:13:49] {'num':7,'time':'1406636029'}
[2014-07-29 20:14:49] {'num':7,'time':'1406636089'}
[2014-07-29 20:15:49] {'num':7,'time':'1406636149'}
[2014-07-29 20:16:49] {'num':6,'time':'1406636209'}
[2014-07-29 20:17:49] {'num':9,'time':'1406636269'}
[2014-07-29 20:18:49] {'num':11,'time':'1406636329'}
[2014-07-29 20:19:49] {'num':10,'time':'1406636389'}
[2014-07-29 20:20:49] {'num':11,'time':'1406636449'}
[2014-07-29 20:21:49] {'num':11,'time':'1406636509'}
[2014-07-29 20:22:49] {'num':11,'time':'1406636569'}
[2014-07-29 20:23:49] {'num':9,'time':'1406636629'}
[2014-07-29 20:24:49] {'num':9,'time':'1406636689'}
[2014-07-29 20:25:49] {'num':10,'time':'1406636749'}
[2014-07-29 20:26:49] {'num':11,'time':'1406636809'}
[2014-07-29 20:27:49] {'num':11,'time':'1406636869'}
[2014-07-29 20:28:49] {'num':11,'time':'1406636929'}
[2014-07-29 20:29:49] {'num':11,'time':'1406636989'}
[2014-07-29 20:30:49] {'num':11,'time':'1406637049'}
[2014-07-29 20:31:49] {'num':11,'time':'1406637109'}
[2014-07-29 20:32:49] {'num':9,'time':'1406637169'}
[2014-07-29 20:33:49] {'num':6,'time':'1406637229'}
[2014-07-29 20:34:49] {'num':5,'time':'1406637289'}
[2014-07-29 20:35:49] {'num':4,'time':'1406637349'}
[2014-07-29 20:36:49] {'num':4,'time':'1406637409'}
[2014-07-29 20:37:49] {'num':4,'time':'1406637469'}
[2014-07-29 20:38:49] {'num':4,'time':'1406637529'}
[2014-07-29 20:39:49] {'num':4,'time':'1406637589'}
[2014-07-29 20:40:49] {'num':4,'time':'1406637649'}
[2014-07-29 20:41:49] {'num':4,'time':'1406637709'}
[2014-07-29 20:42:49] {'num':4,'time':'1406637769'}
[2014-07-29 20:43:49] {'num':4,'time':'1406637829'}
[2014-07-29 20:44:49] {'num':4,'time':'1406637889'}
[2014-07-29 20:45:49] {'num':4,'time':'1406637949'}
[2014-07-29 20:46:49] {'num':4,'time':'1406638009'}
[2014-07-29 20:47:49] {'num':4,'time':'1406638069'}
[2014-07-29 20:48:49] {'num':4,'time':'1406638129'}
[2014-07-29 20:49:49] {'num':4,'time':'1406638189'}
[2014-07-29 20:50:49] {'num':5,'time':'1406638249'}
[2014-07-29 20:51:49] {'num':5,'time':'1406638309'}
[2014-07-29 20:52:49] {'num':6,'time':'1406638369'}
[2014-07-29 20:53:49] {'num':7,'time':'1406638429'}
[2014-07-29 20:54:49] {'num':7,'time':'1406638489'}
[2014-07-29 20:55:50] {'num':7,'time':'1406638550'}
[2014-07-29 20:56:50] {'num':7,'time':'1406638610'}
[2014-07-29 20:57:50] {'num':6,'time':'1406638670'}
[2014-07-29 20:58:50] {'num':7,'time':'1406638730'}
[2014-07-29 20:59:50] {'num':7,'time':'1406638790'}
[2014-07-29 21:00:50] {'num':7,'time':'1406638850'}
[2014-07-29 21:01:50] {'num':7,'time':'1406638910'}
[2014-07-29 21:02:50] {'num':6,'time':'1406638970'}
[2014-07-29 21:03:50] {'num':5,'time':'1406639030'}
[2014-07-29 21:04:50] {'num':6,'time':'1406639090'}
[2014-07-29 21:05:50] {'num':6,'time':'1406639150'}
[2014-07-29 21:06:50] {'num':6,'time':'1406639210'}
[2014-07-29 21:07:50] {'num':6,'time':'1406639270'}
[2014-07-29 21:08:50] {'num':6,'time':'1406639330'}
[2014-07-29 21:09:50] {'num':5,'time':'1406639390'}
[2014-07-29 21:10:50] {'num':5,'time':'1406639450'}
[2014-07-29 21:11:50] {'num':5,'time':'1406639510'}
[2014-07-29 21:12:50] {'num':6,'time':'1406639570'}
[2014-07-29 21:13:50] {'num':4,'time':'1406639630'}
[2014-07-29 21:14:50] {'num':5,'time':'1406639690'}
[2014-07-29 21:15:50] {'num':4,'time':'1406639750'}
[2014-07-29 21:16:50] {'num':4,'time':'1406639810'}
[2014-07-29 21:17:50] {'num':4,'time':'1406639870'}
[2014-07-29 21:18:50] {'num':4,'time':'1406639930'}
[2014-07-29 21:19:50] {'num':4,'time':'1406639990'}
[2014-07-29 21:20:50] {'num':4,'time':'1406640050'}
[2014-07-29 21:21:50] {'num':4,'time':'1406640110'}
[2014-07-29 21:22:50] {'num':4,'time':'1406640170'}
[2014-07-29 21:23:50] {'num':4,'time':'1406640230'}
[2014-07-29 21:24:50] {'num':4,'time':'1406640290'}
[2014-07-29 21:25:50] {'num':4,'time':'1406640350'}
[2014-07-29 21:26:50] {'num':4,'time':'1406640410'}
[2014-07-29 21:27:50] {'num':4,'time':'1406640470'}
[2014-07-29 21:28:50] {'num':4,'time':'1406640530'}
[2014-07-29 21:29:50] {'num':4,'time':'1406640590'}
[2014-07-29 21:30:50] {'num':4,'time':'1406640650'}
[2014-07-29 21:31:50] {'num':4,'time':'1406640710'}
[2014-07-29 21:32:50] {'num':5,'time':'1406640770'}
[2014-07-29 21:33:50] {'num':5,'time':'1406640830'}
[2014-07-29 21:34:50] {'num':5,'time':'1406640890'}
[2014-07-29 21:35:50] {'num':6,'time':'1406640950'}
[2014-07-29 21:36:50] {'num':6,'time':'1406641010'}
[2014-07-29 21:37:50] {'num':6,'time':'1406641070'}
[2014-07-29 21:38:50] {'num':6,'time':'1406641130'}
[2014-07-29 21:39:50] {'num':6,'time':'1406641190'}
[2014-07-29 21:40:50] {'num':6,'time':'1406641250'}
[2014-07-29 21:41:50] {'num':6,'time':'1406641310'}
[2014-07-29 21:42:50] {'num':6,'time':'1406641370'}
[2014-07-29 21:43:50] {'num':6,'time':'1406641430'}
[2014-07-29 21:44:50] {'num':6,'time':'1406641490'}
[2014-07-29 21:45:50] {'num':6,'time':'1406641550'}
[2014-07-29 21:46:50] {'num':6,'time':'1406641610'}
[2014-07-29 21:47:50] {'num':7,'time':'1406641670'}
[2014-07-29 21:48:50] {'num':7,'time':'1406641730'}
[2014-07-29 21:49:50] {'num':7,'time':'1406641790'}
[2014-07-29 21:50:50] {'num':7,'time':'1406641850'}
[2014-07-29 21:51:50] {'num':7,'time':'1406641910'}
[2014-07-29 21:52:50] {'num':7,'time':'1406641970'}
[2014-07-29 21:53:50] {'num':7,'time':'1406642030'}
[2014-07-29 21:54:50] {'num':7,'time':'1406642090'}
[2014-07-29 21:55:50] {'num':7,'time':'1406642150'}
[2014-07-29 21:56:50] {'num':7,'time':'1406642210'}
[2014-07-29 21:57:50] {'num':7,'time':'1406642270'}
[2014-07-29 21:58:50] {'num':7,'time':'1406642330'}
[2014-07-29 21:59:50] {'num':7,'time':'1406642390'}
[2014-07-29 22:00:50] {'num':7,'time':'1406642450'}
[2014-07-29 22:01:50] {'num':7,'time':'1406642510'}
[2014-07-29 22:02:50] {'num':7,'time':'1406642570'}
[2014-07-29 22:03:50] {'num':7,'time':'1406642630'}
[2014-07-29 22:04:50] {'num':7,'time':'1406642690'}
[2014-07-29 22:05:50] {'num':7,'time':'1406642750'}
[2014-07-29 22:06:50] {'num':7,'time':'1406642810'}
[2014-07-29 22:07:50] {'num':7,'time':'1406642870'}
[2014-07-29 22:08:50] {'num':7,'time':'1406642930'}
[2014-07-29 22:09:51] {'num':7,'time':'1406642991'}
[2014-07-29 22:10:51] {'num':7,'time':'1406643051'}
[2014-07-29 22:11:51] {'num':7,'time':'1406643111'}
[2014-07-29 22:12:51] {'num':7,'time':'1406643171'}
[2014-07-29 22:13:51] {'num':7,'time':'1406643231'}
[2014-07-29 22:14:51] {'num':7,'time':'1406643291'}
[2014-07-29 22:15:51] {'num':7,'time':'1406643351'}
[2014-07-29 22:16:51] {'num':7,'time':'1406643411'}
[2014-07-29 22:17:51] {'num':7,'time':'1406643471'}
[2014-07-29 22:18:51] {'num':7,'time':'1406643531'}
[2014-07-29 22:19:51] {'num':7,'time':'1406643591'}
[2014-07-29 22:22:53] {'num':0,'time':'1406643773'}
[2014-07-29 22:23:53] {'num':0,'time':'1406643833'}
[2014-07-29 22:24:53] {'num':1,'time':'1406643893'}
[2014-07-29 22:25:53] {'num':1,'time':'1406643953'}
[2014-07-29 22:26:53] {'num':1,'time':'1406644013'}
[2014-07-29 22:27:53] {'num':1,'time':'1406644073'}
[2014-07-29 22:28:53] {'num':1,'time':'1406644133'}
[2014-07-29 22:29:54] {'num':1,'time':'1406644194'}
[2014-07-29 22:30:54] {'num':1,'time':'1406644254'}
[2014-07-29 22:31:54] {'num':1,'time':'1406644314'}
[2014-07-29 22:32:54] {'num':1,'time':'1406644374'}
[2014-07-29 22:33:54] {'num':1,'time':'1406644434'}
[2014-07-29 22:34:54] {'num':1,'time':'1406644494'}
[2014-07-29 22:35:54] {'num':1,'time':'1406644554'}
[2014-07-29 22:36:54] {'num':1,'time':'1406644614'}
[2014-07-29 22:37:54] {'num':0,'time':'1406644674'}
[2014-07-29 22:38:54] {'num':0,'time':'1406644734'}
[2014-07-29 22:39:54] {'num':0,'time':'1406644794'}
[2014-07-29 22:40:54] {'num':0,'time':'1406644854'}
[2014-07-29 22:41:54] {'num':0,'time':'1406644914'}
